"BUR24" "BUR6" "BURU" "FB24" "FB6" "FBU" "OVD24" "OVD6" "OVDU" "PO24" "PO6" "POU" "SR24" "SR6" "SRU" "ST24" "ST6" "STU" "WF"
"FBgn0003510" 1.74782558193595 1.53185578069824 1.42989584811665 3.21680631572362 2.36066080892447 2.51395001838433 1.19716410213136 1.64541102487264 1.28069866580482 2.40370806104286 2.5476852599303 1.83889032806715 2.45139548514757 1.21113651350712 1.37820150276732 2.14671669006482 2.08871423701372 2.61772861505527 2.35728263196042
"FBgn0003512" 18.5375320995248 25.9585635251716 15.8768613469571 34.4836104053572 28.3259699203974 37.3929789496968 12.8075876485647 18.7549368603295 13.8619873202648 13.5727804561726 16.5306973607871 13.047602598529 13.1804137074736 13.9997736976332 11.5161516214251 16.760836302086 21.281389086901 18.173443707065 44.3359209485342
"FBgn0003514" 194.871568253725 275.909664523329 139.330917529517 28.0339124972547 32.4003841963439 38.0008237377587 171.003345089103 227.979006627106 113.016073571242 212.856199364547 190.463358442407 181.256204706492 176.548681517351 232.671673593071 130.409773099281 185.7918398895 211.60307397391 200.915592679465 53.0493402192712
"FBgn0003041" 21.1113629318779 19.8735452504478 12.8158112926854 0 0.0904101376927271 0.156135608775468 10.1494523157586 6.83997064088987 6.40790319202838 2.74579885141613 2.26660424976406 1.14835677207617 17.8508526610926 19.5682320176112 13.8301226709523 3.03111073257933 1.45219828376476 1.68404188992485 46.0474164290233
"FBgn0042627" 0.923784458277853 1.40843876137531 1.00920742886807 32.9047475949107 33.5885316498158 53.7132697985924 0.942051343870039 1.74492249184153 1.64532941336683 4.20791633129836 4.71891531749979 4.76181717884974 2.38155922074335 2.89139319148312 3.2044750143495 2.22855581414895 2.2622879180317 3.13423177725766 34.8448591602089
"FBgn0053460" 0.605116689510504 0.641343964406491 0.835391777334303 32.2883895198707 15.782729297515 30.8886446597966 1.64631256312408 2.71102998031934 1.21963417195739 1.7310608673087 2.57531800221619 1.97126431550877 15.6221067301202 12.56902893938 13.3024478361607 1.43356527805445 0.95645898797351 0.983359092410036 0.275454734390517
"FBgn0035293" 689.546107243719 413.133920099717 897.878798270891 1.56447727384224 0.885515293831535 3.48004248519784 1485.00049053293 676.013972640532 1860.43675741667 17.5643577099262 13.9359593368777 20.6019607049129 66.6069546500373 34.1859927468151 99.61385182352 9.6938105596407 4.80034051521394 11.3794467861083 5.15743453847453
"FBgn0035290" 26.6179632221895 13.3981135442687 8.47940624617211 0.173538563105245 0.142926154879178 0.144354731998944 0.223534851117842 0.0451162613747693 0.491494431975592 0.751843469381073 0.191495592129124 0.205243896915474 0.183153570629123 0.171778286753713 0.4504684066132 0.201134304776528 0.0529544652475523 0.170275009659592 1.87425210427636
"FBgn0053468" 26.4547024727035 77.1838180376133 15.5283236934823 8.66656852331913 5.11825300994641 3.66522970472553 13.9089592786395 27.2742368054998 4.2131138998196 1.98664965988137 2.98164226258055 1.83411545158627 21.3446223708069 29.0196751891686 11.070423462655 4.64292477282718 7.85241995147884 3.87702903772033 0.0955966290635657
"FBgn0053469" 5.04259341291383 11.9654602105482 3.15793186519419 8.26164520940689 6.39930493983142 3.90639450950345 1.20706358372126 1.63335893887146 0.296646706170467 1.64477737924625 2.31415966129868 2.10196721139178 4.4750310070657 6.00680197760074 2.76803235456721 1.35010585009571 1.33836177024712 1.02955549480685 0.0468020356289467
"FBgn0035294" 8.62476842478955 9.33507989557332 8.86422719655875 5.31318937666874 4.88419631922283 5.25417911946879 7.29032255498288 7.79018527154187 7.56766433065875 8.19926864313305 9.52078435976717 8.05793257823363 7.74116646221035 8.4529042033587 8.47876858967863 7.48849412857018 9.52482292265433 8.83253466093123 15.3062614390322
"FBgn0263087" 0.166238747738491 0.340694390758155 0 8.01850512789074 7.24679681364969 12.6996882355104 0.10389478937523 0.255658814457026 0.50891575186766 0.129115592771074 1.06743010845495 1.066362688882 0.424131664476363 0.683857405787667 0.23902581429921 0.362852704470418 0.0879559869950834 0 0.206823623555583
"FBgn0263083" 10.8590178918519 14.6358318375282 6.93294299492221 1367.64495791228 1067.30458970383 862.215598117832 8.27757249230999 14.8720544328191 7.78251558455045 23.5542924437627 23.0630585062689 20.2052969241022 20.7696721417858 19.5781557297531 17.0699737810229 14.1484669117575 12.7732952609081 14.5619003329439 4.59049554659171
"FBgn0035204" 19.4002446371714 25.8893711281414 23.6492506640536 33.8643180831372 30.2200459429882 31.4736630431413 10.2467563149217 11.6561072111836 11.4663688208 7.46726266176266 9.02926390642135 6.86915426106277 22.2078242962769 29.9537611065335 19.5930189560478 7.17777536545545 9.36645770558408 8.43787171774341 28.3447239954855
"FBgn0052594" 10.6337818255767 7.26263319252645 12.8676273457107 0 0.346348964687814 0.448371339256289 18.5912017615276 9.17993748195749 16.7996833753242 14.5196865345323 9.11099611973415 15.1312253412783 27.2585317292543 23.1224038170255 32.500591873925 6.93625973899664 3.86577791595856 6.03681441789829 2.30720473541039
"FBgn0052590" 3.79985818246694 3.57110258211874 3.39058633802456 1.46703514806698 1.78695334585154 2.52713641442179 3.35161481625383 3.37476229606589 3.08191945571479 2.36200762666924 2.75247526861299 2.22983349697557 3.98088347106267 3.37680047423737 2.7999056008622 2.63119194286307 3.32925542080429 2.0816630288975 1.4422297641931
"FBgn0035206" 28.6483455956121 32.2155086170359 26.1159819435231 70.7239521302121 81.7303115360905 66.7051717333188 34.0589834945398 39.0559841082419 33.2010116952371 62.4792441089408 64.8288439635035 45.9222121685757 30.5652882381983 37.1654307585178 31.6174566961077 48.695820867851 55.919970342368 53.263907671112 45.896028181401
"FBgn0039417" 6.00125171222296 16.4955897647212 6.25546198813872 17.8494227900079 16.3166090503048 12.039334738868 4.92234713345022 11.5910464904793 5.67580410188822 6.2581044135572 7.98015062054435 6.38291197653492 6.05427605467442 8.61574997939011 5.20855880322844 7.92528249647039 7.67825619915296 7.41665499595392 20.4598460681605
"FBgn0261020" 15.4213187653333 19.1630708025599 14.453030260437 14.2576987407095 18.6872057441061 14.5355509446511 18.9985889680941 25.0316461713155 18.0809615683537 73.7807405595965 89.203388726873 68.9581966183849 20.2130249764395 29.2248610295559 22.3470017481935 84.7052121603546 91.2701390848338 77.7987502986011 13.6959969406421
"FBgn0039943" 15.5472238346609 15.8204369535049 17.814397590778 7.06033033843034 9.72715785174046 8.88885544262356 16.4138791601572 15.9578340699334 14.5739827628432 12.9018538239324 12.5895107818955 10.5507638501454 17.1555995437177 17.5456410914273 15.6757367518494 14.9327194429191 16.3866000480987 13.1936180234973 22.6556521488881
